rank,type_,code,name,premium,share
28,L,981,FIDELITY INVESTMENT INS & ANN GRP,"66,502,633",0.63%
29,L,704,OHIO NATL LIFE GRP,"58,213,770",0.55%
30,L,3098,TOKIO MARINE HOLDINGS INC GRP,"52,453,111",0.49%
31,L,4844,LIA HOLDINGS GRP,"50,644,035",0.48%
32,L,860,NORTHWESTERN MUT GRP,"49,824,007",0.47%
33,L,408,AMERICAN NATL FIN GRP,"47,026,829",0.44%
34,L,869,MINNESOTA MUT GRP,"43,285,461",0.41%
35,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"42,744,895",0.40%
36,L,111,LIBERTY MUT GRP,"35,771,518",0.34%
37,L,458,PROTECTIVE LIFE INS GRP,"35,583,905",0.34%
38,L,233,CNO FINANCIAL GRP,"26,531,020",0.25%
39,L,619,ONEAMERICA FIN PARTNERS GRP,"23,530,145",0.22%
40,L,140,NATIONWIDE CORP GRP,"22,111,158",0.21%
41,L,261,MUTUAL OF OMAHA GRP,"21,025,989",0.20%
42,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"17,851,586",0.17%
43,L,943,AMERITAS MUT HOLDING GRP,"16,276,611",0.15%
44,L,4836,JEFFERSON NATIONAL GRP,"16,029,460",0.15%
45,L,872,BANNER LIFE GRP,"15,958,741",0.15%
46,L,169,SENTRY INS GRP,"15,826,857",0.15%
47,L,306,CUNA MUT GRP,"12,430,782",0.12%
48,L,91,HARTFORD FIRE & CAS GRP,"12,297,116",0.12%
49,F,56634,CROATIAN FRATERNAL UNION OF AMER,"10,494,438",0.10%
50,L,4011,GENWORTH FIN GRP,"10,074,131",0.09%
51,L,63495,FORESTERS LIFE INS ANN CO,"9,327,552",0.09%
52,L,574,AMERCO CORP GRP,"9,164,647",0.09%
53,L,4736,GGC GRP,"8,046,656",0.08%
54,L,1348,MEIJI YASUDA LIFE INS GRP,"7,437,436",0.07%
55,L,634,NATIONAL LIFE GRP,"7,173,197",0.07%
56,L,588,KANSAS CITY LIFE INS GRP,"6,251,317",0.06%
57,L,60445,SAGICOR LIFE INS CO,"5,827,570",0.05%
58,F,56782,NATIONAL SLOVAK SOCIETY OF THE USA,"5,248,896",0.05%
59,F,57657,ROYAL NEIGHBORS OF AMER,"4,923,249",0.05%
60,F,56693,GREEK CATHOLIC UNION OF THE USA,"4,038,157",0.04%
61,L,904,JOHN HANCOCK GRP,"3,986,707",0.04%
62,L,1117,MANHATTAN LIFE GRP,"3,805,569",0.04%
63,L,176,STATE FARM GRP,"3,691,892",0.03%
64,L,850,PENN MUT GRP,"3,223,222",0.03%
65,L,449,FINANCIAL HOLDINGS GRP,"2,606,497",0.02%
66,L,66850,NATIONAL WESTERN LIFE INS CO,"2,566,646",0.02%
67,F,57215,UKRAINIAN NATL ASSN INC,"2,534,733",0.02%
68,L,212,ZURICH INS GRP,"2,463,515",0.02%
69,L,4815,RESOLUTION LIFE GRP,"2,284,982",0.02%
70,L,1,AETNA GRP,"1,849,101",0.02%
71,L,8,ALLSTATE INS GRP,"1,802,761",0.02%
72,L,68772,SECURITY MUT LIFE INS CO OF NY,"1,663,231",0.02%
73,F,57010,WILLIAM PENN ASSN,"1,497,668",0.01%
74,F,56685,GBU FINANCIAL LIFE,"1,132,561",0.01%
75,L,344,CHURCH PENSION FUND GRP,"1,089,565",0.01%
76,F,56863,PROVIDENCE ASSN UKRANIAN CATHOLICS,"1,080,305",0.01%
77,L,4213,WILTON RE GRP,"883,287",0.01%
78,L,4827,SOUTHLAND NATL HOLDING GRP,"862,186",0.01%
79,F,56251,MUTUAL BENEFICIAL ASSN INC,"733,260",0.01%
80,F,56138,CSA FRATERNAL LIFE,"702,240",0.01%
81,L,901,CIGNA HLTH GRP,"681,341",0.01%
82,F,56456,UNITED STATES LETTER CARRIERS MUT BE,"560,142",0.01%
83,L,28,AMICA MUT GRP,"493,130",0%
84,F,56340,FIRST CATH SLOVAK UNION OF US & CN,"452,902",0%
85,F,56332,FIRST CATH SLOVAK LADIES ASSN USA,"409,165",0%
86,F,57142,SONS OF NORWAY,"390,884",0%
87,F,57622,POLISH NATL ALLIANCE US OF NA,"362,287",0%
88,L,61212,BALTIMORE LIFE INS CO,"346,440",0%
89,L,3436,LIBERTY LIFE GRP TRUST GRP,"244,820",0%
90,L,450,GENEVE HOLDINGS INC GRP,"214,038",0%
91,F,58033,KNIGHTS OF COLUMBUS,"186,931",0%
92,F,58009,POLICE & FIREMENS INS ASSN,"185,837",0%
93,L,19,ASSURANT INC GRP,"169,950",0%
94,F,58181,SUPREME COUNCIL THE ROYAL ARCANUM,"169,100",0%
95,L,4752,FIRST TRINITY FIN GRP,"163,898",0%
96,L,917,HCSC GRP,"149,500",0%
97,F,57967,LUSO AMER LIFE INS SOCIETY,"133,189",0%
98,L,4877,TWA & AMFI CORP GRP,"125,268",0%
99,F,57630,POLISH ROMAN CATHOLIC UNION OF AMER,"118,974",0%
100,L,291,MOTORISTS MUT GRP,"118,439",0%
101,L,315,INDUSTRIAL ALLIANCE GRP,"94,596",0%
102,F,56871,RUSSIAN BROTHERHOOD ORG  USA,"75,000",0%
103,F,56820,POLISH FALCONS OF AMER,"70,148",0%
104,F,56758,LOYAL CHRISTIAN BENEFIT ASSN,"69,989",0%
105,L,64505,HOMESTEADERS LIFE CO,"63,635",0%
106,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"62,589",0%
107,F,56413,UNITED TRANSPORTATION UNION INS ASSN,"56,861",0%
108,L,535,COLUMBIAN LIFE GRP,"52,855",0%
109,F,57320,WOODMEN WORLD LIFE INS SOC,"33,960",0%
110,L,63223,FEDERAL LIFE INS CO,"32,123",0%
111,L,454,SECURITY NATL GRP,"27,982",0%
112,L,4750,PRIMERICA GRP,"26,156",0%
113,L,525,PAN AMER LIFE GRP,"25,832",0%
114,L,300,HORACE MANN GRP,"21,483",0%
115,L,244,CINCINNATI FIN GRP,"20,000",0%
116,L,213,ERIE INS GRP,"16,966",0%
117,L,513,IOWA FARM BUREAU GRP,"12,500",0%
118,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"12,150",0%
119,F,57541,MODERN WOODMEN OF AMER,"11,500",0%
120,L,707,UNITEDHEALTH GRP,"11,179",0%
121,F,56154,GLEANER LIFE INS SOCIETY,"10,000",0%
121,F,57193,SLOVAK CATHOLIC SOKOL,"10,000",0%
123,F,57223,BAPTIST LIFE ASSN,"7,000",0%
124,F,56170,WOMANS LIFE INS SOCIETY,"6,025",0%
125,L,64904,INVESTORS HERITAGE LIFE INS CO,"6,000",0%
1,L,826,NEW YORK LIFE GRP,"81,969,691",8.26%
2,L,431,SAMMONS ENTERPRISES GRP,"64,874,588",6.53%
3,L,918,JACKSON NATL GRP,"64,340,949",6.48%
4,L,1216,TIAA FAMILY GRP,"62,367,290",6.28%
5,L,761,ALLIANZ INS GRP,"54,600,487",5.50%
6,L,12,AMERICAN INTL GRP,"53,525,885",5.39%
7,L,4832,VOYA FINANCIAL GRP,"52,764,974",5.31%
8,L,20,LINCOLN NATL GRP,"48,990,238",4.93%
9,L,304,PRUDENTIAL OF AMER GRP,"44,765,419",4.51%
10,L,872,BANNER LIFE GRP,"40,891,529",4.12%
11,L,241,METROPOLITAN GRP,"34,118,684",3.44%
12,L,4734,ATHENE GRP,"29,850,341",3.01%
13,L,2658,AMERICAN EQUITY INVESTMENT GRP,"28,450,402",2.87%
14,L,968,AXA INS GRP,"21,411,920",2.16%
15,L,3891,GOLDMAN SACHS GRP,"17,560,452",1.77%
16,L,468,AEGON US HOLDING GRP,"16,873,677",1.70%
17,L,332,PRINCIPAL FIN GRP,"14,237,128",1.43%
18,L,4,AMERIPRISE FIN GRP,"14,028,295",1.41%
19,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"13,836,817",1.39%
20,L,513,IOWA FARM BUREAU GRP,"13,156,571",1.33%
21,L,709,PACIFIC LIFE GRP,"13,056,220",1.32%
22,L,4731,HARBINGER GRP,"12,332,440",1.24%
23,L,84,AMERICAN FINANCIAL GRP,"11,499,091",1.16%
24,L,435,MASS MUT LIFE INS GRP,"10,666,045",1.07%
25,L,176,STATE FARM GRP,"10,552,220",1.06%
26,L,836,WEST SOUTHERN GRP,"9,837,499",0.99%
27,L,981,FIDELITY INVESTMENT INS & ANN GRP,"8,857,719",0.89%
28,L,769,GREAT WEST GRP,"8,226,091",0.83%
29,L,66850,NATIONAL WESTERN LIFE INS CO,"8,032,782",0.81%
30,L,1348,MEIJI YASUDA LIFE INS GRP,"7,552,957",0.76%
31,L,4855,SUMITOMO LIFE INS GRP,"7,513,183",0.76%
32,L,869,MINNESOTA MUT GRP,"6,970,346",0.70%
33,L,62510,EQUITRUST LIFE INS CO,"6,572,680",0.66%
34,L,704,OHIO NATL LIFE GRP,"6,382,980",0.64%
35,L,306,CUNA MUT GRP,"6,373,430",0.64%
36,L,4794,DELAWARE LIFE HOLDING GRP,"6,293,358",0.63%
37,L,458,PROTECTIVE LIFE INS GRP,"5,790,226",0.58%
38,L,408,AMERICAN NATL FIN GRP,"5,679,870",0.57%
39,L,619,ONEAMERICA FIN PARTNERS GRP,"4,761,300",0.48%
40,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"4,620,213",0.47%
41,L,429,GUARDIAN LIFE GRP,"4,267,876",0.43%
42,L,84174,ELCO MUT LIFE & ANN,"3,845,567",0.39%
43,L,4836,JEFFERSON NATIONAL GRP,"3,592,741",0.36%
44,L,860,NORTHWESTERN MUT GRP,"3,560,660",0.36%
45,L,140,NATIONWIDE CORP GRP,"3,543,337",0.36%
46,L,3098,TOKIO MARINE HOLDINGS INC GRP,"3,450,923",0.35%
47,F,57541,MODERN WOODMEN OF AMER,"3,295,219",0.33%
48,L,634,NATIONAL LIFE GRP,"3,195,201",0.32%
49,L,943,AMERITAS MUT HOLDING GRP,"2,983,320",0.30%
50,L,60445,SAGICOR LIFE INS CO,"2,008,328",0.20%
51,L,4736,GGC GRP,"1,916,361",0.19%
52,L,1117,MANHATTAN LIFE GRP,"1,764,027",0.18%
53,L,169,SENTRY INS GRP,"1,694,832",0.17%
54,L,4853,AAA LIFE GRP,"1,482,473",0.15%
55,L,801,DIRECTORS INVESTMENT GRP,"1,365,885",0.14%
56,L,212,ZURICH INS GRP,"1,248,656",0.13%
57,L,300,HORACE MANN GRP,"1,234,051",0.12%
58,L,4824,ADVANTAGE CAPITAL GRP,"1,232,872",0.12%
59,L,261,MUTUAL OF OMAHA GRP,"1,185,873",0.12%
60,L,3436,LIBERTY LIFE GRP TRUST GRP,"1,167,166",0.12%
61,L,4011,GENWORTH FIN GRP,"1,083,936",0.11%
62,F,57320,WOODMEN WORLD LIFE INS SOC,"951,381",0.10%
63,L,449,FINANCIAL HOLDINGS GRP,"903,111",0.09%
64,L,244,CINCINNATI FIN GRP,"778,850",0.08%
65,L,91,HARTFORD FIRE & CAS GRP,"754,546",0.08%
66,L,233,CNO FINANCIAL GRP,"602,986",0.06%
67,L,588,KANSAS CITY LIFE INS GRP,"584,184",0.06%
68,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"546,898",0.06%
69,L,574,AMERCO CORP GRP,"508,875",0.05%
70,L,64238,GUARANTY INCOME LIFE INS CO,"466,351",0.05%
71,L,850,PENN MUT GRP,"455,670",0.05%
72,L,19,ASSURANT INC GRP,"377,311",0.04%
73,L,290,TORCHMARK CORP GRP,"367,970",0.04%
74,L,4815,RESOLUTION LIFE GRP,"286,917",0.03%
75,L,689,BANKERS INS GRP,"222,017",0.02%
76,L,330,AMERICAN FIDELITY CORP GRP,"190,989",0.02%
77,L,904,JOHN HANCOCK GRP,"180,439",0.02%
78,L,4827,SOUTHLAND NATL HOLDING GRP,"151,162",0.02%
79,L,8,ALLSTATE INS GRP,"147,207",0.01%
80,L,450,GENEVE HOLDINGS INC GRP,"121,409",0.01%
81,L,63495,FORESTERS LIFE INS ANN CO,"115,742",0.01%
82,F,56030,CATHOLIC FINANCIAL LIFE,"114,164",0.01%
83,L,1280,GREAT WESTERN CO GRP,"111,064",0.01%
84,L,454,SECURITY NATL GRP,"106,507",0.01%
85,L,248,UNITED FIRE & CAS GRP,"102,400",0.01%
86,L,111,LIBERTY MUT GRP,"73,094",0.01%
87,L,64505,HOMESTEADERS LIFE CO,"61,546",0.01%
88,F,58033,KNIGHTS OF COLUMBUS,"44,200",0%
89,F,56456,UNITED STATES LETTER CARRIERS MUT BE,"35,319",0%
90,F,57657,ROYAL NEIGHBORS OF AMER,"26,566",0%
91,L,315,INDUSTRIAL ALLIANCE GRP,"15,887",0%
92,B,4616,EVERENCE GRP,"15,000",0%
93,L,65927,LINCOLN HERITAGE LIFE INS CO,"14,915",0%
94,L,615,BENEFICIAL LIFE GRP,"12,576",0%
95,L,28,AMICA MUT GRP,"12,500",0%
96,L,50,COUNTRY INS & FIN SERV GRP,"9,100",0%
97,L,4712,GPM LIFE GRP,"6,460",0%
98,L,707,UNITEDHEALTH GRP,"6,459",0%
99,L,153,PEKIN INS GRP,"6,313",0%
100,F,56332,FIRST CATH SLOVAK LADIES ASSN USA,"5,000",0%
101,L,344,CHURCH PENSION FUND GRP,"4,135",0%
102,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"4,060",0%
103,L,572,BCBS OF MI GRP,"3,951",0%
104,F,56413,UNITED TRANSPORTATION UNION INS ASSN,"3,500",0%
105,L,565,UNUMPROVIDENT CORP GRP,"3,441",0%
106,L,4877,TWA & AMFI CORP GRP,"3,325",0%
107,F,57347,CATHOLIC LIFE INS,"2,900",0%
108,L,451,FIDELITY SECURITY GRP,"2,634",0%
109,L,264,HEALTHMARKETS GRP,"2,540",0%
110,L,526,MAXIMUM CORP GRP,"2,428",0%
111,L,525,PAN AMER LIFE GRP,"2,160",0%
112,F,56480,WSA FRATERNAL LIFE,"2,000",0%
112,L,535,COLUMBIAN LIFE GRP,"2,000",0%
114,L,4750,PRIMERICA GRP,"1,780",0%
115,L,70130,UNIVERSAL GUAR LIFE INS CO,"1,574",0%
116,L,62928,EMC NATL LIFE CO,"1,500",0%
117,L,473,AMERICAN FAMILY INS GRP,"1,450",0%
118,L,612,CITIZENS GRP,"1,416",0%
119,L,276,TRUSTMARK MUT HOLDING CO GRP,900,0%
120,L,119,HUMANA GRP,573,0%
121,L,4752,FIRST TRINITY FIN GRP,520,0%
122,L,55,AUTOMOBILE CLUB MI GRP,500,0%
123,L,4862,ASSURITY GRP,300,0%
124,F,56499,ASSURED LIFE ASSN,234,0%
125,L,71404,CONTINENTAL GEN INS CO,201,0%
1,L,1216,TIAA FAMILY GRP,"2,877,445,016",16.68%
2,L,12,AMERICAN INTL GRP,"1,545,674,026",8.96%
3,L,918,JACKSON NATL GRP,"1,457,955,264",8.45%
4,L,968,AXA INS GRP,"1,399,166,980",8.11%
5,L,4832,VOYA FINANCIAL GRP,"1,254,952,718",7.28%
6,L,304,PRUDENTIAL OF AMER GRP,"1,034,997,901",6.00%
7,L,826,NEW YORK LIFE GRP,"1,015,623,338",5.89%
8,L,241,METROPOLITAN GRP,"769,607,426",4.46%
9,L,20,LINCOLN NATL GRP,"733,217,953",4.25%
10,L,332,PRINCIPAL FIN GRP,"692,681,216",4.02%
11,L,435,MASS MUT LIFE INS GRP,"435,549,231",2.53%
12,L,709,PACIFIC LIFE GRP,"399,968,333",2.32%
13,L,468,AEGON US HOLDING GRP,"384,418,347",2.23%
14,L,4855,SUMITOMO LIFE INS GRP,"378,013,517",2.19%
15,L,4,AMERIPRISE FIN GRP,"299,374,941",1.74%
16,L,769,GREAT WEST GRP,"270,062,728",1.57%
17,L,761,ALLIANZ INS GRP,"243,133,766",1.41%
18,L,836,WEST SOUTHERN GRP,"219,000,896",1.27%
19,L,408,AMERICAN NATL FIN GRP,"213,686,376",1.24%
20,L,429,GUARDIAN LIFE GRP,"196,154,928",1.14%
21,L,4734,ATHENE GRP,"187,382,679",1.09%
22,L,111,LIBERTY MUT GRP,"179,814,118",1.04%
23,L,981,FIDELITY INVESTMENT INS & ANN GRP,"107,865,082",0.63%
24,L,860,NORTHWESTERN MUT GRP,"74,742,909",0.43%
25,L,4731,HARBINGER GRP,"69,571,107",0.40%
26,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"60,463,780",0.35%
27,L,458,PROTECTIVE LIFE INS GRP,"53,321,521",0.31%
28,L,63495,FORESTERS LIFE INS ANN CO,"52,951,696",0.31%
29,L,140,NATIONWIDE CORP GRP,"50,977,553",0.30%
30,L,943,AMERITAS MUT HOLDING GRP,"48,425,504",0.28%
31,L,88668,MUTUAL OF AMER LIFE INS CO,"41,266,715",0.24%
32,L,2658,AMERICAN EQUITY INVESTMENT GRP,"38,552,626",0.22%
33,L,431,SAMMONS ENTERPRISES GRP,"35,054,414",0.20%
34,L,91,HARTFORD FIRE & CAS GRP,"30,223,382",0.18%
35,L,261,MUTUAL OF OMAHA GRP,"26,209,686",0.15%
36,L,704,OHIO NATL LIFE GRP,"24,776,422",0.14%
37,L,4836,JEFFERSON NATIONAL GRP,"24,367,590",0.14%
38,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"23,072,258",0.13%
39,L,869,MINNESOTA MUT GRP,"21,195,799",0.12%
40,L,4794,DELAWARE LIFE HOLDING GRP,"20,079,374",0.12%
41,L,4011,GENWORTH FIN GRP,"19,428,256",0.11%
42,L,212,ZURICH INS GRP,"19,203,962",0.11%
43,L,68772,SECURITY MUT LIFE INS CO OF NY,"18,497,848",0.11%
44,L,1,AETNA GRP,"17,212,158",0.10%
45,L,84,AMERICAN FINANCIAL GRP,"17,053,304",0.10%
46,L,904,JOHN HANCOCK GRP,"14,412,491",0.08%
47,L,169,SENTRY INS GRP,"13,570,827",0.08%
48,L,8,ALLSTATE INS GRP,"12,645,887",0.07%
49,L,634,NATIONAL LIFE GRP,"10,762,542",0.06%
50,L,176,STATE FARM GRP,"10,654,520",0.06%
51,L,850,PENN MUT GRP,"9,610,351",0.06%
52,F,57320,WOODMEN WORLD LIFE INS SOC,"8,105,458",0.05%
53,F,57010,WILLIAM PENN ASSN,"7,984,483",0.05%
54,L,4213,WILTON RE GRP,"7,214,671",0.04%
55,L,233,CNO FINANCIAL GRP,"5,997,379",0.03%
56,L,619,ONEAMERICA FIN PARTNERS GRP,"5,430,224",0.03%
57,L,1117,MANHATTAN LIFE GRP,"4,988,888",0.03%
58,L,872,BANNER LIFE GRP,"4,508,164",0.03%
59,L,290,TORCHMARK CORP GRP,"4,347,218",0.03%
60,F,57541,MODERN WOODMEN OF AMER,"4,061,574",0.02%
61,L,901,CIGNA HLTH GRP,"2,979,951",0.02%
62,F,56332,FIRST CATH SLOVAK LADIES ASSN USA,"2,974,345",0.02%
63,L,60445,SAGICOR LIFE INS CO,"2,953,658",0.02%
64,L,4736,GGC GRP,"2,901,436",0.02%
65,L,306,CUNA MUT GRP,"2,730,851",0.02%
66,L,344,CHURCH PENSION FUND GRP,"2,206,934",0.01%
67,F,56782,NATIONAL SLOVAK SOCIETY OF THE USA,"1,815,648",0.01%
68,L,535,COLUMBIAN LIFE GRP,"1,714,507",0.01%
69,L,3891,GOLDMAN SACHS GRP,"1,578,846",0.01%
70,L,66850,NATIONAL WESTERN LIFE INS CO,"1,532,606",0.01%
71,L,28,AMICA MUT GRP,"1,450,101",0.01%
72,L,4764,RESERVOIR CAPITAL GRP,"1,380,454",0.01%
73,F,57630,POLISH ROMAN CATHOLIC UNION OF AMER,"1,246,261",0.01%
74,F,56456,UNITED STATES LETTER CARRIERS MUT BE,"936,030",0.01%
75,F,56251,MUTUAL BENEFICIAL ASSN INC,"838,910",0%
76,F,57142,SONS OF NORWAY,"818,944",0%
77,F,56138,CSA FRATERNAL LIFE,"741,585",0%
78,F,56685,GBU FINANCIAL LIFE,"666,642",0%
79,F,56340,FIRST CATH SLOVAK UNION OF US & CN,"643,447",0%
80,L,4815,RESOLUTION LIFE GRP,"610,959",0%
81,F,56820,POLISH FALCONS OF AMER,"540,689",0%
82,F,56693,GREEK CATHOLIC UNION OF THE USA,"504,043",0%
83,L,19,ASSURANT INC GRP,"503,235",0%
84,F,56758,LOYAL CHRISTIAN BENEFIT ASSN,"484,481",0%
85,F,57215,UKRAINIAN NATL ASSN INC,"432,955",0%
86,F,57290,WORKMENS BENEFIT FUND OF THE USA,"413,414",0%
87,L,62510,EQUITRUST LIFE INS CO,"370,912",0%
88,L,953,UNIVERSAL AMER FIN CORP GRP,"338,571",0%
89,L,7,FEDERATED MUT GRP,"286,510",0%
90,F,58181,SUPREME COUNCIL THE ROYAL ARCANUM,"254,200",0%
91,F,58033,KNIGHTS OF COLUMBUS,"249,424",0%
92,L,3436,LIBERTY LIFE GRP TRUST GRP,"214,294",0%
93,F,56170,WOMANS LIFE INS SOCIETY,"212,267",0%
94,F,57622,POLISH NATL ALLIANCE US OF NA,"168,614",0%
95,F,56863,PROVIDENCE ASSN UKRANIAN CATHOLICS,"168,000",0%
96,L,300,HORACE MANN GRP,"120,629",0%
97,F,57223,BAPTIST LIFE ASSN,"115,375",0%
98,L,350,GENERAL ELECTRIC GRP,"96,606",0%
99,L,450,GENEVE HOLDINGS INC GRP,"90,667",0%
100,L,588,KANSAS CITY LIFE INS GRP,"83,866",0%
101,L,449,FINANCIAL HOLDINGS GRP,"82,579",0%
102,B,4616,EVERENCE GRP,"75,629",0%
103,L,4827,SOUTHLAND NATL HOLDING GRP,"69,791",0%
104,F,56413,UNITED TRANSPORTATION UNION INS ASSN,"67,034",0%
105,F,56324,CZECH CATHOLIC UNION,"66,000",0%
106,F,56871,RUSSIAN BROTHERHOOD ORG  USA,"61,800",0%
107,F,56634,CROATIAN FRATERNAL UNION OF AMER,"61,000",0%
108,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"51,419",0%
109,L,4853,AAA LIFE GRP,"40,000",0%
110,L,213,ERIE INS GRP,"32,524",0%
111,F,56154,GLEANER LIFE INS SOCIETY,"30,000",0%
112,L,4750,PRIMERICA GRP,"20,974",0%
113,F,57193,SLOVAK CATHOLIC SOKOL,"20,000",0%
114,F,58009,POLICE & FIREMENS INS ASSN,"15,786",0%
115,L,4877,TWA & AMFI CORP GRP,"14,765",0%
116,L,454,SECURITY NATL GRP,"13,924",0%
117,L,64904,INVESTORS HERITAGE LIFE INS CO,"11,865",0%
118,L,315,INDUSTRIAL ALLIANCE GRP,"11,491",0%
119,L,781,UNION LABOR GRP,"10,767",0%
120,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"10,700",0%
121,L,64505,HOMESTEADERS LIFE CO,"10,143",0%
122,L,244,CINCINNATI FIN GRP,"8,100",0%
123,L,62928,EMC NATL LIFE CO,"7,000",0%
124,L,451,FIDELITY SECURITY GRP,"6,500",0%
125,L,3098,TOKIO MARINE HOLDINGS INC GRP,"6,166",0%
1,L,918,JACKSON NATL GRP,"523,544,098",7.57%
2,L,12,AMERICAN INTL GRP,"458,514,790",6.63%
3,L,431,SAMMONS ENTERPRISES GRP,"397,146,654",5.74%
4,L,20,LINCOLN NATL GRP,"378,899,052",5.48%
5,L,2658,AMERICAN EQUITY INVESTMENT GRP,"376,760,916",5.44%
6,L,304,PRUDENTIAL OF AMER GRP,"363,389,864",5.25%
7,L,1216,TIAA FAMILY GRP,"343,056,250",4.96%
8,L,761,ALLIANZ INS GRP,"298,417,518",4.31%
9,L,968,AXA INS GRP,"289,658,385",4.19%
10,L,826,NEW YORK LIFE GRP,"283,550,466",4.10%
11,L,4734,ATHENE GRP,"257,197,745",3.72%
12,L,4832,VOYA FINANCIAL GRP,"236,760,121",3.42%
13,L,3891,GOLDMAN SACHS GRP,"206,315,649",2.98%
14,L,4794,DELAWARE LIFE HOLDING GRP,"187,438,170",2.71%
15,L,241,METROPOLITAN GRP,"186,795,792",2.70%
16,L,84,AMERICAN FINANCIAL GRP,"185,213,778",2.68%
17,L,435,MASS MUT LIFE INS GRP,"182,701,131",2.64%
18,L,709,PACIFIC LIFE GRP,"146,232,438",2.11%
19,L,468,AEGON US HOLDING GRP,"118,568,341",1.71%
20,L,769,GREAT WEST GRP,"110,477,318",1.60%
21,L,4,AMERIPRISE FIN GRP,"97,294,013",1.41%
22,L,4731,HARBINGER GRP,"71,898,620",1.04%
23,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"68,465,872",0.99%
24,L,4855,SUMITOMO LIFE INS GRP,"64,023,176",0.93%
25,L,332,PRINCIPAL FIN GRP,"63,351,087",0.92%
26,L,233,CNO FINANCIAL GRP,"63,339,423",0.92%
27,L,860,NORTHWESTERN MUT GRP,"63,293,941",0.91%
28,L,704,OHIO NATL LIFE GRP,"57,602,254",0.83%
29,L,836,WEST SOUTHERN GRP,"52,372,407",0.76%
30,L,62510,EQUITRUST LIFE INS CO,"49,925,326",0.72%
31,L,619,ONEAMERICA FIN PARTNERS GRP,"47,204,110",0.68%
32,L,634,NATIONAL LIFE GRP,"42,590,264",0.62%
33,F,57320,WOODMEN WORLD LIFE INS SOC,"37,686,869",0.54%
34,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"34,109,621",0.49%
35,L,68896,SOUTHERN FARM BUREAU LIFE INS CO,"33,890,589",0.49%
36,L,429,GUARDIAN LIFE GRP,"32,971,222",0.48%
37,L,3098,TOKIO MARINE HOLDINGS INC GRP,"30,386,864",0.44%
38,F,57541,MODERN WOODMEN OF AMER,"28,684,336",0.41%
39,L,981,FIDELITY INVESTMENT INS & ANN GRP,"28,265,290",0.41%
40,L,872,BANNER LIFE GRP,"26,532,750",0.38%
41,L,176,STATE FARM GRP,"25,970,214",0.38%
42,L,300,HORACE MANN GRP,"25,226,292",0.36%
43,L,408,AMERICAN NATL FIN GRP,"24,001,790",0.35%
44,L,458,PROTECTIVE LIFE INS GRP,"23,142,281",0.33%
45,L,66850,NATIONAL WESTERN LIFE INS CO,"21,786,748",0.31%
46,L,91,HARTFORD FIRE & CAS GRP,"21,031,103",0.30%
47,L,869,MINNESOTA MUT GRP,"20,977,232",0.30%
48,L,306,CUNA MUT GRP,"19,710,342",0.28%
49,L,261,MUTUAL OF OMAHA GRP,"19,512,642",0.28%
50,L,574,AMERCO CORP GRP,"19,439,044",0.28%
51,L,4836,JEFFERSON NATIONAL GRP,"16,066,776",0.23%
52,L,1348,MEIJI YASUDA LIFE INS GRP,"15,179,610",0.22%
53,L,943,AMERITAS MUT HOLDING GRP,"13,072,816",0.19%
54,L,290,TORCHMARK CORP GRP,"10,918,804",0.16%
55,L,140,NATIONWIDE CORP GRP,"10,685,641",0.15%
56,L,4736,GGC GRP,"9,848,044",0.14%
57,L,4824,ADVANTAGE CAPITAL GRP,"7,813,295",0.11%
58,L,4011,GENWORTH FIN GRP,"7,694,287",0.11%
59,L,169,SENTRY INS GRP,"7,458,601",0.11%
60,L,111,LIBERTY MUT GRP,"7,240,312",0.10%
61,L,449,FINANCIAL HOLDINGS GRP,"5,057,326",0.07%
62,F,57657,ROYAL NEIGHBORS OF AMER,"4,310,392",0.06%
63,L,84174,ELCO MUT LIFE & ANN,"4,276,864",0.06%
64,L,14924,SECU LIFE INS CO,"3,407,710",0.05%
65,L,60445,SAGICOR LIFE INS CO,"3,356,100",0.05%
66,L,280,AUTO OWNERS GRP,"2,921,397",0.04%
67,F,56782,NATIONAL SLOVAK SOCIETY OF THE USA,"2,893,667",0.04%
68,L,63495,FORESTERS LIFE INS ANN CO,"2,687,132",0.04%
69,L,212,ZURICH INS GRP,"2,500,387",0.04%
70,L,367,PHYSICIANS MUT GRP,"2,493,952",0.04%
71,L,4844,LIA HOLDINGS GRP,"2,450,000",0.04%
72,L,801,DIRECTORS INVESTMENT GRP,"2,446,972",0.04%
73,L,3436,LIBERTY LIFE GRP TRUST GRP,"2,435,703",0.04%
