rank,type_,code,name,premium,share
46,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"24,242,174",0.55%
47,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"24,108,087",0.55%
48,L,4750,PRIMERICA GRP,"22,585,977",0.51%
49,L,290,TORCHMARK CORP GRP,"22,078,172",0.50%
50,L,458,PROTECTIVE LIFE INS GRP,"20,380,258",0.46%
51,L,850,PENN MUT GRP,"18,649,320",0.42%
52,L,3098,TOKIO MARINE HOLDINGS INC GRP,"18,224,195",0.41%
53,L,836,WEST SOUTHERN GRP,"16,578,384",0.38%
54,L,619,ONEAMERICA FIN PARTNERS GRP,"15,531,471",0.35%
55,L,4815,RESOLUTION LIFE GRP,"15,510,400",0.35%
56,L,233,CNO FINANCIAL GRP,"14,734,008",0.34%
57,L,306,CUNA MUT GRP,"14,473,474",0.33%
58,L,981,FIDELITY INVESTMENT INS & ANN GRP,"12,411,752",0.28%
59,L,50,COUNTRY INS & FIN SERV GRP,"12,195,993",0.28%
60,L,8,ALLSTATE INS GRP,"11,456,613",0.26%
61,L,581,BOSTON MUT GRP,"10,864,552",0.25%
62,L,111,LIBERTY MUT GRP,"10,863,561",0.25%
63,L,88668,MUTUAL OF AMER LIFE INS CO,"10,658,559",0.24%
64,L,4853,AAA LIFE GRP,"10,621,938",0.24%
65,L,704,OHIO NATL LIFE GRP,"10,578,005",0.24%
66,L,300,HORACE MANN GRP,"10,225,753",0.23%
67,F,58033,KNIGHTS OF COLUMBUS,"9,602,063",0.22%
68,L,62952,EQUITABLE LIFE & CAS INS CO,"9,101,351",0.21%
69,L,4794,DELAWARE LIFE HOLDING GRP,"8,544,231",0.19%
70,L,872,BANNER LIFE GRP,"7,478,176",0.17%
71,L,4736,GGC GRP,"7,164,611",0.16%
72,L,449,FINANCIAL HOLDINGS GRP,"6,742,536",0.15%
73,L,781,UNION LABOR GRP,"6,538,963",0.15%
74,L,62510,EQUITRUST LIFE INS CO,"6,446,013",0.15%
75,L,661,BCBS OF SC GRP,"5,898,890",0.13%
76,L,367,PHYSICIANS MUT GRP,"5,643,942",0.13%
77,L,451,FIDELITY SECURITY GRP,"5,397,829",0.12%
78,L,4483,NESTLE SA GRP,"5,061,942",0.12%
79,L,473,AMERICAN FAMILY INS GRP,"5,058,568",0.12%
80,L,574,AMERCO CORP GRP,"4,786,611",0.11%
81,L,4213,WILTON RE GRP,"4,386,756",0.10%
82,L,90638,BEST LIFE & HLTH INS CO,"4,100,247",0.09%
83,L,588,KANSAS CITY LIFE INS GRP,"3,842,210",0.09%
84,L,671,ANTHEM INC GRP,"3,466,092",0.08%
85,L,4836,JEFFERSON NATIONAL GRP,"3,319,091",0.08%
86,L,812,HIGHMARK GRP,"3,045,811",0.07%
87,L,276,TRUSTMARK MUT HOLDING CO GRP,"2,981,533",0.07%
88,L,4824,ADVANTAGE CAPITAL GRP,"2,831,492",0.06%
89,L,450,GENEVE HOLDINGS INC GRP,"2,741,531",0.06%
90,L,65927,LINCOLN HERITAGE LIFE INS CO,"2,722,846",0.06%
91,L,626,CHUBB LTD GRP,"2,592,981",0.06%
92,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"2,575,220",0.06%
93,L,3527,AMERICAN ENTERPRISE MUT GRP,"2,551,802",0.06%
94,L,264,HEALTHMARKETS GRP,"2,510,614",0.06%
95,L,615,BENEFICIAL LIFE GRP,"2,318,429",0.05%
96,L,1117,MANHATTAN LIFE GRP,"2,222,043",0.05%
97,L,525,PAN AMER LIFE GRP,"2,112,366",0.05%
98,L,587,ATLANTIC AMER GRP,"1,901,298",0.04%
99,L,77879,5 STAR LIFE INS CO,"1,825,627",0.04%
100,L,801,DIRECTORS INVESTMENT GRP,"1,816,178",0.04%
101,L,66850,NATIONAL WESTERN LIFE INS CO,"1,813,379",0.04%
102,L,11121,UNIFIED LIFE INS CO,"1,756,874",0.04%
103,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"1,645,305",0.04%
104,L,4862,ASSURITY GRP,"1,484,498",0.03%
105,L,98,WR BERKLEY CORP GRP,"1,376,446",0.03%
106,L,315,INDUSTRIAL ALLIANCE GRP,"1,296,109",0.03%
107,L,839,WESTBRIDGE CAPITAL GRP,"1,144,997",0.03%
108,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"1,143,265",0.03%
109,L,64505,HOMESTEADERS LIFE CO,"1,099,960",0.03%
110,F,57541,MODERN WOODMEN OF AMER,"1,059,064",0.02%
111,L,169,SENTRY INS GRP,"1,030,561",0.02%
112,L,4553,SAVINGS BANK LIFE GRP,"831,582",0.02%
113,L,61212,BALTIMORE LIFE INS CO,"808,678",0.02%
114,F,57657,ROYAL NEIGHBORS OF AMER,"803,839",0.02%
115,L,513,IOWA FARM BUREAU GRP,"775,288",0.02%
116,L,244,CINCINNATI FIN GRP,"759,652",0.02%
117,L,119,HUMANA GRP,"703,342",0.02%
118,L,3436,LIBERTY LIFE GRP TRUST GRP,"662,511",0.02%
119,L,68772,SECURITY MUT LIFE INS CO OF NY,"646,263",0.01%
120,L,2538,AMTRUST NGH GRP,"596,136",0.01%
121,L,535,COLUMBIAN LIFE GRP,"580,407",0.01%
122,L,1280,GREAT WESTERN CO GRP,"569,221",0.01%
123,L,84174,ELCO MUT LIFE & ANN,"559,160",0.01%
124,F,56383,ORDER OF UNITED COMMERCIAL TRAVELERS,"557,093",0.01%
125,L,69310,SURETY LIFE INS CO,"554,603",0.01%
1,L,826,NEW YORK LIFE GRP,"1,062,114,748",22.14%
2,L,20,LINCOLN NATL GRP,"639,031,339",13.32%
3,L,918,JACKSON NATL GRP,"309,051,789",6.44%
4,L,304,PRUDENTIAL OF AMER GRP,"182,875,168",3.81%
5,L,707,UNITEDHEALTH GRP,"175,739,812",3.66%
6,L,241,METROPOLITAN GRP,"136,784,308",2.85%
7,L,901,CIGNA HLTH GRP,"120,056,038",2.50%
8,L,431,SAMMONS ENTERPRISES GRP,"110,580,492",2.30%
9,L,4832,VOYA FINANCIAL GRP,"107,980,292",2.25%
10,L,1216,TIAA FAMILY GRP,"103,592,562",2.16%
11,L,468,AEGON US HOLDING GRP,"97,710,008",2.04%
12,L,435,MASS MUT LIFE INS GRP,"96,625,554",2.01%
13,L,904,JOHN HANCOCK GRP,"93,873,276",1.96%
14,L,332,PRINCIPAL FIN GRP,"93,184,311",1.94%
15,L,860,NORTHWESTERN MUT GRP,"83,182,383",1.73%
16,L,12,AMERICAN INTL GRP,"79,085,938",1.65%
17,L,761,ALLIANZ INS GRP,"67,070,564",1.40%
18,L,4,AMERIPRISE FIN GRP,"63,054,641",1.31%
19,L,2658,AMERICAN EQUITY INVESTMENT GRP,"59,742,003",1.25%
20,L,1,AETNA GRP,"58,950,725",1.23%
21,L,233,CNO FINANCIAL GRP,"58,162,315",1.21%
22,L,140,NATIONWIDE CORP GRP,"56,174,487",1.17%
23,L,968,AXA INS GRP,"48,538,731",1.01%
24,L,91,HARTFORD FIRE & CAS GRP,"45,314,369",0.94%
25,L,769,GREAT WEST GRP,"44,387,312",0.93%
26,L,429,GUARDIAN LIFE GRP,"39,468,330",0.82%
27,L,709,PACIFIC LIFE GRP,"39,440,182",0.82%
28,L,4734,ATHENE GRP,"34,538,955",0.72%
29,L,565,UNUMPROVIDENT CORP GRP,"32,009,186",0.67%
30,L,4794,DELAWARE LIFE HOLDING GRP,"29,975,443",0.62%
31,L,4011,GENWORTH FIN GRP,"26,783,639",0.56%
32,L,84,AMERICAN FINANCIAL GRP,"26,417,755",0.55%
33,L,4855,SUMITOMO LIFE INS GRP,"26,110,306",0.54%
34,L,1348,MEIJI YASUDA LIFE INS GRP,"25,926,683",0.54%
35,L,3891,GOLDMAN SACHS GRP,"25,619,339",0.53%
36,L,370,AFLAC GRP,"21,501,131",0.45%
37,L,3098,TOKIO MARINE HOLDINGS INC GRP,"21,441,856",0.45%
38,L,261,MUTUAL OF OMAHA GRP,"20,949,669",0.44%
39,L,111,LIBERTY MUT GRP,"18,774,461",0.39%
40,L,869,MINNESOTA MUT GRP,"18,266,721",0.38%
41,L,62510,EQUITRUST LIFE INS CO,"17,945,906",0.37%
42,L,290,TORCHMARK CORP GRP,"17,099,403",0.36%
43,L,306,CUNA MUT GRP,"16,930,039",0.35%
44,L,872,BANNER LIFE GRP,"16,561,079",0.35%
45,L,704,OHIO NATL LIFE GRP,"15,308,749",0.32%
46,L,549,SUN LIFE ASSUR CO OF CN GRP,"14,522,072",0.30%
47,L,619,ONEAMERICA FIN PARTNERS GRP,"14,475,109",0.30%
48,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"14,131,957",0.29%
49,L,176,STATE FARM GRP,"13,729,030",0.29%
50,L,458,PROTECTIVE LIFE INS GRP,"12,775,121",0.27%
51,L,4553,SAVINGS BANK LIFE GRP,"12,740,406",0.27%
52,L,19,ASSURANT INC GRP,"11,936,815",0.25%
53,L,4731,HARBINGER GRP,"11,679,926",0.24%
54,L,836,WEST SOUTHERN GRP,"11,193,754",0.23%
55,L,943,AMERITAS MUT HOLDING GRP,"11,079,120",0.23%
56,L,300,HORACE MANN GRP,"10,513,945",0.22%
57,F,58033,KNIGHTS OF COLUMBUS,"9,909,991",0.21%
58,L,981,FIDELITY INVESTMENT INS & ANN GRP,"9,654,258",0.20%
59,L,4750,PRIMERICA GRP,"9,054,751",0.19%
60,L,88668,MUTUAL OF AMER LIFE INS CO,"8,457,411",0.18%
61,L,408,AMERICAN NATL FIN GRP,"7,963,899",0.17%
62,L,671,ANTHEM INC GRP,"7,873,918",0.16%
63,L,634,NATIONAL LIFE GRP,"7,791,738",0.16%
64,L,4736,GGC GRP,"6,879,258",0.14%
65,F,57541,MODERN WOODMEN OF AMER,"6,809,255",0.14%
66,L,4815,RESOLUTION LIFE GRP,"6,486,927",0.14%
67,L,661,BCBS OF SC GRP,"6,318,094",0.13%
68,L,850,PENN MUT GRP,"6,166,218",0.13%
69,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"6,037,784",0.13%
70,L,66850,NATIONAL WESTERN LIFE INS CO,"5,376,170",0.11%
71,L,8,ALLSTATE INS GRP,"4,690,980",0.10%
72,L,626,CHUBB LTD GRP,"4,344,256",0.09%
73,L,212,ZURICH INS GRP,"4,164,562",0.09%
74,L,169,SENTRY INS GRP,"4,018,565",0.08%
75,L,535,COLUMBIAN LIFE GRP,"4,011,293",0.08%
76,L,4853,AAA LIFE GRP,"3,395,685",0.07%
77,L,28,AMICA MUT GRP,"3,204,952",0.07%
78,L,812,HIGHMARK GRP,"2,822,112",0.06%
79,L,264,HEALTHMARKETS GRP,"2,536,232",0.05%
80,L,4836,JEFFERSON NATIONAL GRP,"2,272,137",0.05%
81,L,581,BOSTON MUT GRP,"2,242,789",0.05%
82,L,4483,NESTLE SA GRP,"2,233,338",0.05%
83,L,98,WR BERKLEY CORP GRP,"2,091,304",0.04%
84,L,450,GENEVE HOLDINGS INC GRP,"2,048,370",0.04%
85,L,367,PHYSICIANS MUT GRP,"1,575,669",0.03%
86,L,449,FINANCIAL HOLDINGS GRP,"1,538,005",0.03%
87,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"1,524,893",0.03%
88,L,11121,UNIFIED LIFE INS CO,"1,489,237",0.03%
89,L,917,HCSC GRP,"1,427,371",0.03%
90,L,330,AMERICAN FIDELITY CORP GRP,"1,227,971",0.03%
91,L,65927,LINCOLN HERITAGE LIFE INS CO,"964,838",0.02%
92,L,574,AMERCO CORP GRP,"900,360",0.02%
93,L,3527,AMERICAN ENTERPRISE MUT GRP,"878,631",0.02%
94,L,690,CENTRAL STATES GRP,"807,630",0.02%
95,L,276,TRUSTMARK MUT HOLDING CO GRP,"778,029",0.02%
96,L,4862,ASSURITY GRP,"774,656",0.02%
97,L,77879,5 STAR LIFE INS CO,"747,138",0.02%
98,F,57487,CATHOLIC ORDER OF FORESTERS,"721,456",0.02%
99,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"715,617",0.01%
100,L,451,FIDELITY SECURITY GRP,"584,725",0.01%
101,L,525,PAN AMER LIFE GRP,"547,739",0.01%
102,L,1117,MANHATTAN LIFE GRP,"519,431",0.01%
103,L,68772,SECURITY MUT LIFE INS CO OF NY,"494,522",0.01%
104,L,4716,FORTRESS GRP,"457,980",0.01%
105,L,244,CINCINNATI FIN GRP,"444,971",0.01%
106,L,4213,WILTON RE GRP,"444,442",0.01%
107,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"443,803",0.01%
108,L,1186,LIFETIME HLTHCARE GRP,"413,639",0.01%
109,L,63495,FORESTERS LIFE INS ANN CO,"407,273",0.01%
110,L,81426,COMMERCIAL TRAVELERS MUT INS CO,"385,790",0.01%
111,L,4712,GPM LIFE GRP,"380,387",0.01%
112,L,781,UNION LABOR GRP,"346,747",0.01%
113,L,687,GUARANTEE TRUST GRP,"315,791",0.01%
114,L,588,KANSAS CITY LIFE INS GRP,"294,574",0.01%
115,L,4877,TWA & AMFI CORP GRP,"252,094",0.01%
116,L,344,CHURCH PENSION FUND GRP,"241,372",0.01%
117,L,2538,AMTRUST NGH GRP,"211,185",0%
118,L,60445,SAGICOR LIFE INS CO,"202,062",0%
119,F,58181,SUPREME COUNCIL THE ROYAL ARCANUM,"185,307",0%
120,F,56456,UNITED STATES LETTER CARRIERS MUT BE,"180,785",0%
121,L,61212,BALTIMORE LIFE INS CO,"180,582",0%
122,L,71404,CONTINENTAL GEN INS CO,"155,245",0%
123,L,62928,EMC NATL LIFE CO,"149,245",0%
124,L,64505,HOMESTEADERS LIFE CO,"148,173",0%
125,L,4725,ENSTAR GRP,"142,900",0%
1,L,304,PRUDENTIAL OF AMER GRP,"3,342,033,014",12.24%
2,L,1,AETNA GRP,"2,089,649,300",7.66%
3,L,241,METROPOLITAN GRP,"1,909,736,369",7.00%
4,L,707,UNITEDHEALTH GRP,"1,171,985,153",4.29%
5,L,968,AXA INS GRP,"1,155,513,663",4.23%
6,L,435,MASS MUT LIFE INS GRP,"1,037,993,001",3.80%
7,L,918,JACKSON NATL GRP,"940,755,525",3.45%
8,L,826,NEW YORK LIFE GRP,"932,285,668",3.42%
9,L,1216,TIAA FAMILY GRP,"911,470,561",3.34%
10,L,431,SAMMONS ENTERPRISES GRP,"879,157,523",3.22%
11,L,12,AMERICAN INTL GRP,"834,842,880",3.06%
12,L,4832,VOYA FINANCIAL GRP,"807,579,440",2.96%
13,L,20,LINCOLN NATL GRP,"774,159,670",2.84%
14,L,901,CIGNA HLTH GRP,"726,214,078",2.66%
15,L,904,JOHN HANCOCK GRP,"665,671,543",2.44%
16,L,468,AEGON US HOLDING GRP,"653,114,496",2.39%
17,L,429,GUARDIAN LIFE GRP,"648,506,074",2.38%
18,L,332,PRINCIPAL FIN GRP,"512,804,574",1.88%
19,L,140,NATIONWIDE CORP GRP,"503,541,028",1.84%
20,L,860,NORTHWESTERN MUT GRP,"455,935,645",1.67%
21,L,761,ALLIANZ INS GRP,"392,717,523",1.44%
22,L,91,HARTFORD FIRE & CAS GRP,"294,030,064",1.08%
23,L,709,PACIFIC LIFE GRP,"245,785,249",0.90%
24,L,4,AMERIPRISE FIN GRP,"235,846,991",0.86%
25,L,3891,GOLDMAN SACHS GRP,"232,993,477",0.85%
26,L,565,UNUMPROVIDENT CORP GRP,"213,391,766",0.78%
27,L,4011,GENWORTH FIN GRP,"205,860,476",0.75%
28,L,84,AMERICAN FINANCIAL GRP,"205,774,584",0.75%
29,L,2658,AMERICAN EQUITY INVESTMENT GRP,"191,184,338",0.70%
30,L,261,MUTUAL OF OMAHA GRP,"190,933,165",0.70%
31,L,769,GREAT WEST GRP,"189,745,650",0.70%
32,L,4855,SUMITOMO LIFE INS GRP,"174,464,062",0.64%
33,L,4731,HARBINGER GRP,"146,522,898",0.54%
34,L,3098,TOKIO MARINE HOLDINGS INC GRP,"141,395,561",0.52%
35,L,233,CNO FINANCIAL GRP,"135,119,033",0.49%
36,L,850,PENN MUT GRP,"130,427,040",0.48%
37,L,4794,DELAWARE LIFE HOLDING GRP,"125,550,549",0.46%
38,L,370,AFLAC GRP,"122,882,143",0.45%
39,L,458,PROTECTIVE LIFE INS GRP,"120,932,708",0.44%
40,L,62510,EQUITRUST LIFE INS CO,"111,991,306",0.41%
41,L,111,LIBERTY MUT GRP,"110,684,531",0.41%
42,L,869,MINNESOTA MUT GRP,"104,272,283",0.38%
43,L,549,SUN LIFE ASSUR CO OF CN GRP,"102,103,367",0.37%
44,L,704,OHIO NATL LIFE GRP,"99,837,250",0.37%
45,L,836,WEST SOUTHERN GRP,"98,919,602",0.36%
46,L,4734,ATHENE GRP,"94,187,998",0.35%
47,L,872,BANNER LIFE GRP,"91,638,108",0.34%
48,L,4750,PRIMERICA GRP,"88,890,020",0.33%
49,L,4736,GGC GRP,"84,727,013",0.31%
50,L,1348,MEIJI YASUDA LIFE INS GRP,"83,852,993",0.31%
51,L,81264,NIPPON LIFE INS CO OF AMER,"74,487,111",0.27%
52,L,176,STATE FARM GRP,"70,237,741",0.26%
53,L,88668,MUTUAL OF AMER LIFE INS CO,"70,059,309",0.26%
54,L,408,AMERICAN NATL FIN GRP,"67,802,175",0.25%
55,L,981,FIDELITY INVESTMENT INS & ANN GRP,"67,575,064",0.25%
56,L,290,TORCHMARK CORP GRP,"66,877,285",0.24%
57,L,4815,RESOLUTION LIFE GRP,"61,084,424",0.22%
58,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"59,298,218",0.22%
59,F,58033,KNIGHTS OF COLUMBUS,"58,977,614",0.22%
60,L,4844,LIA HOLDINGS GRP,"56,743,270",0.21%
61,L,943,AMERITAS MUT HOLDING GRP,"51,099,732",0.19%
62,L,634,NATIONAL LIFE GRP,"45,589,814",0.17%
63,L,306,CUNA MUT GRP,"41,917,114",0.15%
64,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"41,666,861",0.15%
65,L,4483,NESTLE SA GRP,"41,077,585",0.15%
66,L,812,HIGHMARK GRP,"39,057,352",0.14%
67,L,451,FIDELITY SECURITY GRP,"37,487,758",0.14%
68,L,19,ASSURANT INC GRP,"37,075,240",0.14%
69,L,8,ALLSTATE INS GRP,"36,046,105",0.13%
70,L,619,ONEAMERICA FIN PARTNERS GRP,"33,007,232",0.12%
71,L,68772,SECURITY MUT LIFE INS CO OF NY,"31,139,937",0.11%
72,L,626,CHUBB LTD GRP,"28,871,048",0.11%
73,L,276,TRUSTMARK MUT HOLDING CO GRP,"26,398,684",0.10%
74,L,450,GENEVE HOLDINGS INC GRP,"25,521,547",0.09%
75,L,4853,AAA LIFE GRP,"17,781,470",0.07%
76,L,449,FINANCIAL HOLDINGS GRP,"17,631,415",0.06%
77,L,169,SENTRY INS GRP,"17,191,515",0.06%
78,L,4836,JEFFERSON NATIONAL GRP,"16,479,929",0.06%
79,L,581,BOSTON MUT GRP,"15,261,238",0.06%
80,L,4553,SAVINGS BANK LIFE GRP,"14,989,938",0.05%
81,L,63495,FORESTERS LIFE INS ANN CO,"14,318,094",0.05%
82,L,212,ZURICH INS GRP,"13,471,558",0.05%
83,L,588,KANSAS CITY LIFE INS GRP,"13,189,653",0.05%
84,L,98,WR BERKLEY CORP GRP,"12,767,205",0.05%
85,L,4213,WILTON RE GRP,"11,534,269",0.04%
86,L,535,COLUMBIAN LIFE GRP,"11,034,643",0.04%
87,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"10,958,365",0.04%
88,L,876,ARKANSAS BCBS GRP,"10,759,291",0.04%
89,F,56634,CROATIAN FRATERNAL UNION OF AMER,"10,499,455",0.04%
90,L,574,AMERCO CORP GRP,"9,797,607",0.04%
91,L,525,PAN AMER LIFE GRP,"9,337,094",0.03%
92,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"8,922,335",0.03%
93,L,1117,MANHATTAN LIFE GRP,"7,659,859",0.03%
94,L,60445,SAGICOR LIFE INS CO,"7,531,203",0.03%
95,L,330,AMERICAN FIDELITY CORP GRP,"7,122,526",0.03%
96,L,64505,HOMESTEADERS LIFE CO,"7,084,712",0.03%
97,L,65927,LINCOLN HERITAGE LIFE INS CO,"6,991,996",0.03%
98,F,57657,ROYAL NEIGHBORS OF AMER,"6,293,406",0.02%
99,L,781,UNION LABOR GRP,"5,847,456",0.02%
100,F,56782,NATIONAL SLOVAK SOCIETY OF THE USA,"5,323,893",0.02%
101,L,367,PHYSICIANS MUT GRP,"5,274,316",0.02%
102,L,917,HCSC GRP,"4,820,526",0.02%
103,L,60216,AMALGAMATED LIFE INS CO,"4,737,918",0.02%
104,L,28,AMICA MUT GRP,"4,725,452",0.02%
105,L,215,KEMPER CORP GRP,"4,564,351",0.02%
106,F,58009,POLICE & FIREMENS INS ASSN,"4,523,581",0.02%
107,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"4,438,468",0.02%
108,L,520,NEW ERA LIFE GRP,"4,187,534",0.02%
109,L,4764,RESERVOIR CAPITAL GRP,"4,113,744",0.02%
110,F,56693,GREEK CATHOLIC UNION OF THE USA,"4,085,271",0.01%
111,L,66850,NATIONAL WESTERN LIFE INS CO,"3,911,204",0.01%
112,L,4862,ASSURITY GRP,"3,850,041",0.01%
113,L,4716,FORTRESS GRP,"3,308,986",0.01%
114,L,61212,BALTIMORE LIFE INS CO,"2,964,375",0.01%
115,F,57215,UKRAINIAN NATL ASSN INC,"2,884,824",0.01%
116,L,687,GUARANTEE TRUST GRP,"2,611,210",0.01%
117,L,315,INDUSTRIAL ALLIANCE GRP,"2,577,273",0.01%
118,L,953,UNIVERSAL AMER FIN CORP GRP,"2,206,230",0.01%
119,F,57010,WILLIAM PENN ASSN,"1,975,530",0.01%
120,L,671,ANTHEM INC GRP,"1,949,466",0.01%
121,L,344,CHURCH PENSION FUND GRP,"1,916,840",0.01%
122,L,4725,ENSTAR GRP,"1,841,870",0.01%
123,L,76325,SENIOR HLTH INS CO OF PA,"1,794,339",0.01%
124,L,2538,AMTRUST NGH GRP,"1,764,842",0.01%
125,L,4827,SOUTHLAND NATL HOLDING GRP,"1,750,620",0.01%
1,L,707,UNITEDHEALTH GRP,"421,384,295",13.92%
2,L,304,PRUDENTIAL OF AMER GRP,"336,421,134",11.11%
3,L,826,NEW YORK LIFE GRP,"143,129,667",4.73%
4,L,241,METROPOLITAN GRP,"104,914,364",3.47%
5,L,904,JOHN HANCOCK GRP,"86,625,155",2.86%
6,L,431,SAMMONS ENTERPRISES GRP,"78,533,969",2.59%
7,L,20,LINCOLN NATL GRP,"74,544,375",2.46%
8,L,12,AMERICAN INTL GRP,"71,983,661",2.38%
9,L,918,JACKSON NATL GRP,"68,846,734",2.27%
10,L,901,CIGNA HLTH GRP,"68,741,921",2.27%
11,L,1216,TIAA FAMILY GRP,"68,573,330",2.26%
12,L,4832,VOYA FINANCIAL GRP,"65,010,081",2.15%
13,L,332,PRINCIPAL FIN GRP,"62,225,132",2.06%
14,L,435,MASS MUT LIFE INS GRP,"62,087,983",2.05%
15,L,468,AEGON US HOLDING GRP,"62,010,910",2.05%
16,L,761,ALLIANZ INS GRP,"59,158,737",1.95%
17,L,1,AETNA GRP,"52,308,702",1.73%
18,L,140,NATIONWIDE CORP GRP,"46,507,029",1.54%
19,L,1348,MEIJI YASUDA LIFE INS GRP,"46,439,099",1.53%
20,L,872,BANNER LIFE GRP,"44,832,374",1.48%
21,L,860,NORTHWESTERN MUT GRP,"42,742,861",1.41%
22,L,91,HARTFORD FIRE & CAS GRP,"39,124,298",1.29%
23,L,176,STATE FARM GRP,"38,511,006",1.27%
24,L,306,CUNA MUT GRP,"37,495,668",1.24%
25,L,565,UNUMPROVIDENT CORP GRP,"35,482,030",1.17%
26,L,261,MUTUAL OF OMAHA GRP,"33,558,712",1.11%
27,L,869,MINNESOTA MUT GRP,"33,135,066",1.09%
28,L,4734,ATHENE GRP,"32,172,795",1.06%
29,L,709,PACIFIC LIFE GRP,"32,003,604",1.06%
30,L,370,AFLAC GRP,"30,618,954",1.01%
31,L,968,AXA INS GRP,"29,512,220",0.97%
32,L,2658,AMERICAN EQUITY INVESTMENT GRP,"28,455,009",0.94%
33,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"25,373,196",0.84%
34,L,408,AMERICAN NATL FIN GRP,"24,048,523",0.79%
35,L,513,IOWA FARM BUREAU GRP,"22,963,154",0.76%
36,L,3891,GOLDMAN SACHS GRP,"21,715,056",0.72%
37,L,290,TORCHMARK CORP GRP,"20,844,235",0.69%
38,L,4011,GENWORTH FIN GRP,"20,668,540",0.68%
39,L,769,GREAT WEST GRP,"18,540,461",0.61%
40,L,4,AMERIPRISE FIN GRP,"17,226,451",0.57%
41,L,212,ZURICH INS GRP,"16,579,356",0.55%
42,L,458,PROTECTIVE LIFE INS GRP,"16,538,537",0.55%
43,L,4731,HARBINGER GRP,"15,237,342",0.50%
44,L,429,GUARDIAN LIFE GRP,"14,779,516",0.49%
45,L,836,WEST SOUTHERN GRP,"12,944,037",0.43%
46,L,84,AMERICAN FINANCIAL GRP,"12,675,443",0.42%
47,L,8,ALLSTATE INS GRP,"12,087,962",0.40%
48,L,4855,SUMITOMO LIFE INS GRP,"11,528,409",0.38%
49,L,3098,TOKIO MARINE HOLDINGS INC GRP,"10,062,073",0.33%
50,L,619,ONEAMERICA FIN PARTNERS GRP,"9,376,698",0.31%
51,L,4794,DELAWARE LIFE HOLDING GRP,"9,092,325",0.30%
52,L,88668,MUTUAL OF AMER LIFE INS CO,"8,923,108",0.29%
53,L,981,FIDELITY INVESTMENT INS & ANN GRP,"8,917,470",0.29%
54,L,4815,RESOLUTION LIFE GRP,"8,768,485",0.29%
55,L,4213,WILTON RE GRP,"8,727,730",0.29%
56,L,66850,NATIONAL WESTERN LIFE INS CO,"8,540,878",0.28%
57,L,943,AMERITAS MUT HOLDING GRP,"8,411,327",0.28%
58,F,58033,KNIGHTS OF COLUMBUS,"8,366,155",0.28%
59,L,704,OHIO NATL LIFE GRP,"8,356,141",0.28%
60,L,62510,EQUITRUST LIFE INS CO,"8,203,899",0.27%
61,L,4750,PRIMERICA GRP,"8,040,016",0.27%
62,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"8,033,914",0.27%
63,L,661,BCBS OF SC GRP,"8,030,366",0.27%
64,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"7,975,373",0.26%
65,L,549,SUN LIFE ASSUR CO OF CN GRP,"7,832,587",0.26%
66,L,233,CNO FINANCIAL GRP,"7,691,352",0.25%
67,L,111,LIBERTY MUT GRP,"6,898,530",0.23%
68,L,330,AMERICAN FIDELITY CORP GRP,"6,572,632",0.22%
69,L,812,HIGHMARK GRP,"6,334,222",0.21%
70,L,850,PENN MUT GRP,"5,646,490",0.19%
71,L,4736,GGC GRP,"5,423,508",0.18%
72,L,634,NATIONAL LIFE GRP,"5,188,514",0.17%
73,L,4853,AAA LIFE GRP,"4,959,958",0.16%
74,L,19,ASSURANT INC GRP,"4,330,272",0.14%
75,F,57541,MODERN WOODMEN OF AMER,"4,297,210",0.14%
76,L,917,HCSC GRP,"4,268,660",0.14%
77,L,4836,JEFFERSON NATIONAL GRP,"4,229,818",0.14%
78,L,84174,ELCO MUT LIFE & ANN,"4,121,477",0.14%
79,L,4483,NESTLE SA GRP,"4,097,189",0.14%
80,L,71404,CONTINENTAL GEN INS CO,"3,821,894",0.13%
81,L,4824,ADVANTAGE CAPITAL GRP,"3,455,174",0.11%
82,L,60445,SAGICOR LIFE INS CO,"3,121,472",0.10%
83,F,57320,WOODMEN WORLD LIFE INS SOC,"3,032,037",0.10%
84,L,65927,LINCOLN HERITAGE LIFE INS CO,"2,864,396",0.09%
85,L,367,PHYSICIANS MUT GRP,"2,826,705",0.09%
