rank,type_,code,name,premium,share
68,L,64505,HOMESTEADERS LIFE CO,"7,021,076",0.11%
69,L,65927,LINCOLN HERITAGE LIFE INS CO,"6,855,187",0.11%
70,L,588,KANSAS CITY LIFE INS GRP,"6,739,110",0.11%
71,L,4844,LIA HOLDINGS GRP,"6,099,235",0.10%
72,L,370,AFLAC GRP,"5,151,300",0.08%
73,L,63495,FORESTERS LIFE INS ANN CO,"4,990,114",0.08%
74,L,4734,ATHENE GRP,"4,893,368",0.08%
75,L,215,KEMPER CORP GRP,"4,439,499",0.07%
76,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"4,413,810",0.07%
77,L,276,TRUSTMARK MUT HOLDING CO GRP,"4,385,098",0.07%
78,L,28,AMICA MUT GRP,"4,232,322",0.07%
79,L,62510,EQUITRUST LIFE INS CO,"3,972,252",0.06%
80,L,4764,RESERVOIR CAPITAL GRP,"3,654,463",0.06%
81,L,525,PAN AMER LIFE GRP,"3,536,465",0.06%
82,L,917,HCSC GRP,"3,493,090",0.06%
83,L,781,UNION LABOR GRP,"3,019,689",0.05%
84,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"2,738,709",0.04%
85,L,315,INDUSTRIAL ALLIANCE GRP,"2,482,677",0.04%
86,L,60216,AMALGAMATED LIFE INS CO,"2,334,089",0.04%
87,L,626,CHUBB LTD GRP,"2,081,712",0.03%
88,L,61212,BALTIMORE LIFE INS CO,"2,067,110",0.03%
89,L,367,PHYSICIANS MUT GRP,"1,888,478",0.03%
90,L,4725,ENSTAR GRP,"1,766,635",0.03%
91,L,84,AMERICAN FINANCIAL GRP,"1,737,430",0.03%
92,L,707,UNITEDHEALTH GRP,"1,724,371",0.03%
93,L,69310,SURETY LIFE INS CO,"1,572,897",0.03%
94,L,60445,SAGICOR LIFE INS CO,"1,540,753",0.02%
95,F,57657,ROYAL NEIGHBORS OF AMER,"1,349,454",0.02%
96,L,66850,NATIONAL WESTERN LIFE INS CO,"1,344,558",0.02%
97,L,4862,ASSURITY GRP,"1,340,452",0.02%
98,F,58009,POLICE & FIREMENS INS ASSN,"1,287,505",0.02%
99,L,4794,DELAWARE LIFE HOLDING GRP,"1,212,338",0.02%
100,L,4716,FORTRESS GRP,"1,161,141",0.02%
101,L,169,SENTRY INS GRP,"1,122,632",0.02%
102,L,248,UNITED FIRE & CAS GRP,"1,089,030",0.02%
103,L,981,FIDELITY INVESTMENT INS & ANN GRP,"1,072,431",0.02%
104,L,63819,UNITY FINANCIAL LIFE INS CO,"958,423",0.02%
105,L,542,INDIANA FARM BUREAU GRP,"949,045",0.02%
106,L,4827,SOUTHLAND NATL HOLDING GRP,"856,504",0.01%
107,L,7,FEDERATED MUT GRP,"847,814",0.01%
108,L,77879,5 STAR LIFE INS CO,"801,011",0.01%
109,L,671,ANTHEM INC GRP,"793,032",0.01%
110,L,330,AMERICAN FIDELITY CORP GRP,"790,357",0.01%
111,L,244,CINCINNATI FIN GRP,"784,042",0.01%
112,L,78662,SENIOR LIFE INS CO,"743,421",0.01%
113,L,450,GENEVE HOLDINGS INC GRP,"736,063",0.01%
114,L,3436,LIBERTY LIFE GRP TRUST GRP,"697,971",0.01%
115,L,1117,MANHATTAN LIFE GRP,"697,191",0.01%
116,L,687,GUARANTEE TRUST GRP,"675,429",0.01%
117,L,150,OLD REPUBLIC GRP,"664,828",0.01%
118,L,344,CHURCH PENSION FUND GRP,"634,040",0.01%
119,L,61921,CITIZENS SECURITY LIFE INS CO,"594,359",0.01%
120,L,574,AMERCO CORP GRP,"547,808",0.01%
121,L,953,UNIVERSAL AMER FIN CORP GRP,"471,754",0.01%
122,L,4639,RGA INC GRP,"424,037",0.01%
123,L,63223,FEDERAL LIFE INS CO,"407,605",0.01%
124,F,56138,CSA FRATERNAL LIFE,"370,201",0.01%
125,F,57215,UKRAINIAN NATL ASSN INC,"349,018",0.01%
1,L,826,NEW YORK LIFE GRP,"51,630,155",7.46%
2,L,435,MASS MUT LIFE INS GRP,"40,461,725",5.85%
3,L,241,METROPOLITAN GRP,"37,457,825",5.41%
4,L,304,PRUDENTIAL OF AMER GRP,"33,280,166",4.81%
5,L,860,NORTHWESTERN MUT GRP,"30,999,774",4.48%
6,L,176,STATE FARM GRP,"27,808,786",4.02%
7,L,1348,MEIJI YASUDA LIFE INS GRP,"23,891,513",3.45%
8,L,869,MINNESOTA MUT GRP,"21,341,378",3.08%
9,L,20,LINCOLN NATL GRP,"20,350,079",2.94%
10,L,709,PACIFIC LIFE GRP,"18,916,241",2.73%
11,L,91,HARTFORD FIRE & CAS GRP,"18,421,780",2.66%
12,L,468,AEGON US HOLDING GRP,"17,206,124",2.49%
13,L,408,AMERICAN NATL FIN GRP,"16,635,860",2.40%
14,L,212,ZURICH INS GRP,"14,472,805",2.09%
15,L,290,TORCHMARK CORP GRP,"12,906,275",1.87%
16,L,431,SAMMONS ENTERPRISES GRP,"12,229,964",1.77%
17,L,12,AMERICAN INTL GRP,"10,826,953",1.56%
18,L,904,JOHN HANCOCK GRP,"10,767,551",1.56%
19,L,565,UNUMPROVIDENT CORP GRP,"10,586,065",1.53%
20,L,458,PROTECTIVE LIFE INS GRP,"10,578,429",1.53%
21,L,769,GREAT WEST GRP,"9,979,504",1.44%
22,L,4832,VOYA FINANCIAL GRP,"9,851,079",1.42%
23,L,513,IOWA FARM BUREAU GRP,"9,657,680",1.40%
24,L,261,MUTUAL OF OMAHA GRP,"9,132,097",1.32%
25,L,4213,WILTON RE GRP,"8,464,779",1.22%
26,L,4815,RESOLUTION LIFE GRP,"8,302,271",1.20%
27,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"8,217,569",1.19%
28,L,306,CUNA MUT GRP,"8,214,842",1.19%
29,L,4750,PRIMERICA GRP,"8,030,197",1.16%
30,L,968,AXA INS GRP,"7,438,702",1.07%
31,L,4011,GENWORTH FIN GRP,"6,545,899",0.95%
32,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"6,507,005",0.94%
33,L,901,CIGNA HLTH GRP,"5,916,794",0.86%
34,L,8,ALLSTATE INS GRP,"5,621,821",0.81%
35,L,332,PRINCIPAL FIN GRP,"5,493,245",0.79%
36,L,850,PENN MUT GRP,"5,145,360",0.74%
37,L,429,GUARDIAN LIFE GRP,"4,537,140",0.66%
38,L,619,ONEAMERICA FIN PARTNERS GRP,"4,466,314",0.65%
39,F,58033,KNIGHTS OF COLUMBUS,"4,381,368",0.63%
40,L,3891,GOLDMAN SACHS GRP,"3,990,281",0.58%
41,L,918,JACKSON NATL GRP,"3,979,365",0.58%
42,L,872,BANNER LIFE GRP,"3,940,846",0.57%
43,L,549,SUN LIFE ASSUR CO OF CN GRP,"3,859,901",0.56%
44,L,917,HCSC GRP,"3,422,791",0.49%
45,L,761,ALLIANZ INS GRP,"3,413,711",0.49%
46,L,836,WEST SOUTHERN GRP,"3,052,457",0.44%
47,L,4853,AAA LIFE GRP,"2,961,193",0.43%
48,L,4731,HARBINGER GRP,"2,904,902",0.42%
49,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"2,830,581",0.41%
50,L,65927,LINCOLN HERITAGE LIFE INS CO,"2,825,192",0.41%
51,L,233,CNO FINANCIAL GRP,"2,823,266",0.41%
52,L,4794,DELAWARE LIFE HOLDING GRP,"2,798,967",0.40%
53,L,1216,TIAA FAMILY GRP,"2,718,003",0.39%
54,L,111,LIBERTY MUT GRP,"2,713,284",0.39%
55,L,4736,GGC GRP,"2,704,178",0.39%
56,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"2,485,325",0.36%
57,L,1280,GREAT WESTERN CO GRP,"2,340,711",0.34%
58,L,4855,SUMITOMO LIFE INS GRP,"2,291,319",0.33%
59,L,370,AFLAC GRP,"2,274,837",0.33%
60,L,4,AMERIPRISE FIN GRP,"2,240,297",0.32%
61,L,4734,ATHENE GRP,"2,079,863",0.30%
62,L,943,AMERITAS MUT HOLDING GRP,"2,032,037",0.29%
63,L,64505,HOMESTEADERS LIFE CO,"1,977,365",0.29%
64,L,140,NATIONWIDE CORP GRP,"1,972,956",0.29%
65,L,634,NATIONAL LIFE GRP,"1,964,184",0.28%
66,L,4483,NESTLE SA GRP,"1,828,013",0.26%
67,F,57320,WOODMEN WORLD LIFE INS SOC,"1,793,363",0.26%
68,L,19,ASSURANT INC GRP,"1,728,959",0.25%
69,L,704,OHIO NATL LIFE GRP,"1,696,237",0.25%
70,L,449,FINANCIAL HOLDINGS GRP,"1,472,366",0.21%
71,L,367,PHYSICIANS MUT GRP,"1,448,396",0.21%
72,L,77879,5 STAR LIFE INS CO,"1,362,515",0.20%
73,L,588,KANSAS CITY LIFE INS GRP,"1,327,651",0.19%
74,L,3098,TOKIO MARINE HOLDINGS INC GRP,"1,282,609",0.19%
75,L,690,CENTRAL STATES GRP,"1,155,263",0.17%
76,L,62510,EQUITRUST LIFE INS CO,"1,111,320",0.16%
77,L,1,AETNA GRP,"1,028,093",0.15%
78,L,4716,FORTRESS GRP,"1,027,699",0.15%
79,L,801,DIRECTORS INVESTMENT GRP,"1,002,669",0.14%
80,F,57541,MODERN WOODMEN OF AMER,"1,001,991",0.14%
81,L,535,COLUMBIAN LIFE GRP,"949,987",0.14%
82,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"911,609",0.13%
83,L,2878,UNITED HERITAGE MUT GRP,"909,967",0.13%
84,L,300,HORACE MANN GRP,"836,349",0.12%
85,L,707,UNITEDHEALTH GRP,"816,089",0.12%
86,L,7,FEDERATED MUT GRP,"812,996",0.12%
87,L,67393,OZARK NATL LIFE INS CO,"684,459",0.10%
88,L,525,PAN AMER LIFE GRP,"624,559",0.09%
89,L,315,INDUSTRIAL ALLIANCE GRP,"623,525",0.09%
90,L,4712,GPM LIFE GRP,"615,934",0.09%
91,L,330,AMERICAN FIDELITY CORP GRP,"570,349",0.08%
92,L,615,BENEFICIAL LIFE GRP,"541,388",0.08%
93,L,661,BCBS OF SC GRP,"522,231",0.08%
94,L,454,SECURITY NATL GRP,"520,252",0.08%
95,L,66850,NATIONAL WESTERN LIFE INS CO,"508,096",0.07%
96,L,244,CINCINNATI FIN GRP,"497,317",0.07%
97,L,4553,SAVINGS BANK LIFE GRP,"434,856",0.06%
98,L,60445,SAGICOR LIFE INS CO,"381,630",0.06%
99,L,1117,MANHATTAN LIFE GRP,"376,742",0.05%
100,L,84,AMERICAN FINANCIAL GRP,"375,380",0.05%
101,L,4862,ASSURITY GRP,"364,748",0.05%
102,F,57657,ROYAL NEIGHBORS OF AMER,"356,921",0.05%
103,L,4725,ENSTAR GRP,"350,396",0.05%
104,L,276,TRUSTMARK MUT HOLDING CO GRP,"333,499",0.05%
105,L,264,HEALTHMARKETS GRP,"326,575",0.05%
106,L,60542,AMERICAN HOME LIFE INS CO,"301,408",0.04%
107,L,82252,LANDMARK LIFE INS CO,"300,535",0.04%
108,L,4824,ADVANTAGE CAPITAL GRP,"295,135",0.04%
109,L,68772,SECURITY MUT LIFE INS CO OF NY,"283,803",0.04%
110,L,28,AMICA MUT GRP,"283,500",0.04%
111,L,581,BOSTON MUT GRP,"272,254",0.04%
112,L,542,INDIANA FARM BUREAU GRP,"271,035",0.04%
113,L,671,ANTHEM INC GRP,"263,307",0.04%
114,L,520,NEW ERA LIFE GRP,"259,414",0.04%
115,L,50,COUNTRY INS & FIN SERV GRP,"252,362",0.04%
116,L,4639,RGA INC GRP,"241,797",0.03%
117,L,626,CHUBB LTD GRP,"217,632",0.03%
118,L,78662,SENIOR LIFE INS CO,"212,397",0.03%
119,L,473,AMERICAN FAMILY INS GRP,"211,376",0.03%
120,L,87920,LOCOMOTIVE ENGINEERS & CONDUCTORS MU,"208,761",0.03%
121,L,4827,SOUTHLAND NATL HOLDING GRP,"206,739",0.03%
122,L,61212,BALTIMORE LIFE INS CO,"187,940",0.03%
123,L,781,UNION LABOR GRP,"175,868",0.03%
124,L,4718,TIPTREE FIN GRP,"169,443",0.02%
125,L,574,AMERCO CORP GRP,"167,719",0.02%
1,L,241,METROPOLITAN GRP,"1,490,218,818",12.33%
2,L,826,NEW YORK LIFE GRP,"1,106,281,668",9.15%
3,L,435,MASS MUT LIFE INS GRP,"966,858,166",8.00%
4,L,429,GUARDIAN LIFE GRP,"868,804,390",7.19%
5,L,304,PRUDENTIAL OF AMER GRP,"806,261,901",6.67%
6,L,860,NORTHWESTERN MUT GRP,"802,166,916",6.64%
7,L,968,AXA INS GRP,"455,684,674",3.77%
8,L,904,JOHN HANCOCK GRP,"447,019,114",3.70%
9,L,20,LINCOLN NATL GRP,"403,449,086",3.34%
10,L,12,AMERICAN INTL GRP,"267,564,473",2.21%
11,L,468,AEGON US HOLDING GRP,"260,825,592",2.16%
12,L,4832,VOYA FINANCIAL GRP,"216,400,733",1.79%
13,L,850,PENN MUT GRP,"191,990,164",1.59%
14,L,872,BANNER LIFE GRP,"190,540,817",1.58%
15,L,68772,SECURITY MUT LIFE INS CO OF NY,"188,801,497",1.56%
16,L,111,LIBERTY MUT GRP,"183,308,401",1.52%
17,L,91,HARTFORD FIRE & CAS GRP,"162,150,018",1.34%
18,L,332,PRINCIPAL FIN GRP,"152,587,389",1.26%
19,L,140,NATIONWIDE CORP GRP,"150,381,794",1.24%
20,L,8,ALLSTATE INS GRP,"141,590,535",1.17%
21,L,176,STATE FARM GRP,"134,743,558",1.12%
22,L,4750,PRIMERICA GRP,"133,745,294",1.11%
23,L,1216,TIAA FAMILY GRP,"128,101,880",1.06%
24,L,261,MUTUAL OF OMAHA GRP,"121,605,513",1.01%
25,L,769,GREAT WEST GRP,"116,925,186",0.97%
26,L,869,MINNESOTA MUT GRP,"113,237,389",0.94%
27,L,1,AETNA GRP,"106,189,241",0.88%
28,L,634,NATIONAL LIFE GRP,"101,823,375",0.84%
29,L,901,CIGNA HLTH GRP,"99,828,896",0.83%
30,L,290,TORCHMARK CORP GRP,"92,391,207",0.76%
31,L,565,UNUMPROVIDENT CORP GRP,"89,656,435",0.74%
32,L,4736,GGC GRP,"86,423,644",0.72%
33,L,4011,GENWORTH FIN GRP,"84,540,317",0.70%
34,L,709,PACIFIC LIFE GRP,"72,059,826",0.60%
35,L,943,AMERITAS MUT HOLDING GRP,"71,632,974",0.59%
36,L,458,PROTECTIVE LIFE INS GRP,"69,300,651",0.57%
37,L,4,AMERIPRISE FIN GRP,"65,191,887",0.54%
38,L,4764,RESERVOIR CAPITAL GRP,"51,661,104",0.43%
39,L,836,WEST SOUTHERN GRP,"50,931,976",0.42%
40,L,549,SUN LIFE ASSUR CO OF CN GRP,"48,298,957",0.40%
41,L,4213,WILTON RE GRP,"47,276,886",0.39%
42,L,535,COLUMBIAN LIFE GRP,"46,624,961",0.39%
43,L,4483,NESTLE SA GRP,"46,034,193",0.38%
44,F,58033,KNIGHTS OF COLUMBUS,"45,553,257",0.38%
45,L,4734,ATHENE GRP,"43,932,085",0.36%
46,L,233,CNO FINANCIAL GRP,"42,133,980",0.35%
47,L,3891,GOLDMAN SACHS GRP,"40,650,154",0.34%
48,L,1348,MEIJI YASUDA LIFE INS GRP,"37,656,953",0.31%
49,L,306,CUNA MUT GRP,"35,078,246",0.29%
50,L,3098,TOKIO MARINE HOLDINGS INC GRP,"34,617,603",0.29%
51,L,408,AMERICAN NATL FIN GRP,"30,139,682",0.25%
52,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"30,107,161",0.25%
53,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"29,415,556",0.24%
54,L,60216,AMALGAMATED LIFE INS CO,"23,514,085",0.19%
55,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"22,335,068",0.18%
56,L,761,ALLIANZ INS GRP,"20,751,024",0.17%
57,L,63495,FORESTERS LIFE INS ANN CO,"18,172,327",0.15%
58,L,626,CHUBB LTD GRP,"17,578,737",0.15%
59,L,4815,RESOLUTION LIFE GRP,"14,804,840",0.12%
60,L,581,BOSTON MUT GRP,"14,396,247",0.12%
61,L,370,AFLAC GRP,"12,689,818",0.11%
62,L,4794,DELAWARE LIFE HOLDING GRP,"11,338,201",0.09%
63,L,918,JACKSON NATL GRP,"11,027,012",0.09%
64,L,212,ZURICH INS GRP,"9,433,145",0.08%
65,L,28,AMICA MUT GRP,"7,955,491",0.07%
66,L,953,UNIVERSAL AMER FIN CORP GRP,"7,873,074",0.07%
67,L,671,ANTHEM INC GRP,"7,566,944",0.06%
68,L,4731,HARBINGER GRP,"7,377,047",0.06%
69,L,4725,ENSTAR GRP,"5,555,890",0.05%
70,L,4855,SUMITOMO LIFE INS GRP,"5,310,631",0.04%
71,L,781,UNION LABOR GRP,"5,098,337",0.04%
72,L,19,ASSURANT INC GRP,"4,603,903",0.04%
73,F,57320,WOODMEN WORLD LIFE INS SOC,"4,525,475",0.04%
74,L,707,UNITEDHEALTH GRP,"3,555,846",0.03%
75,L,4853,AAA LIFE GRP,"3,324,979",0.03%
76,L,88668,MUTUAL OF AMER LIFE INS CO,"2,995,722",0.02%
77,L,276,TRUSTMARK MUT HOLDING CO GRP,"2,507,679",0.02%
78,L,704,OHIO NATL LIFE GRP,"2,473,317",0.02%
79,L,1117,MANHATTAN LIFE GRP,"2,170,216",0.02%
80,L,7,FEDERATED MUT GRP,"2,116,681",0.02%
81,L,344,CHURCH PENSION FUND GRP,"1,811,888",0.01%
82,F,57541,MODERN WOODMEN OF AMER,"1,678,342",0.01%
83,L,4803,SHELTERPOINT GRP INC,"1,530,803",0.01%
84,L,4553,SAVINGS BANK LIFE GRP,"1,425,394",0.01%
85,L,525,PAN AMER LIFE GRP,"1,278,212",0.01%
86,L,981,FIDELITY INVESTMENT INS & ANN GRP,"1,147,339",0.01%
87,F,57010,WILLIAM PENN ASSN,"1,057,274",0.01%
88,L,917,HCSC GRP,"1,007,085",0.01%
89,L,213,ERIE INS GRP,"961,425",0.01%
90,L,449,FINANCIAL HOLDINGS GRP,"917,760",0.01%
91,L,619,ONEAMERICA FIN PARTNERS GRP,"810,865",0.01%
92,L,350,GENERAL ELECTRIC GRP,"800,683",0.01%
93,F,58181,SUPREME COUNCIL THE ROYAL ARCANUM,"764,275",0.01%
94,L,169,SENTRY INS GRP,"628,049",0.01%
95,L,315,INDUSTRIAL ALLIANCE GRP,"627,191",0.01%
96,L,65927,LINCOLN HERITAGE LIFE INS CO,"623,696",0.01%
97,F,58009,POLICE & FIREMENS INS ASSN,"597,292",0%
98,F,57290,WORKMENS BENEFIT FUND OF THE USA,"581,397",0%
99,L,450,GENEVE HOLDINGS INC GRP,"552,415",0%
100,L,77879,5 STAR LIFE INS CO,"548,130",0%
101,L,84,AMERICAN FINANCIAL GRP,"528,110",0%
102,F,56138,CSA FRATERNAL LIFE,"501,598",0%
103,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"494,664",0%
104,F,56251,MUTUAL BENEFICIAL ASSN INC,"474,250",0%
105,L,64505,HOMESTEADERS LIFE CO,"467,144",0%
106,F,56758,LOYAL CHRISTIAN BENEFIT ASSN,"447,416",0%
107,L,4719,AMFIRST HOLDINGS GRP,"443,719",0%
108,F,56170,WOMANS LIFE INS SOCIETY,"441,663",0%
109,L,588,KANSAS CITY LIFE INS GRP,"412,858",0%
110,L,50,COUNTRY INS & FIN SERV GRP,"412,589",0%
111,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"378,538",0%
112,L,66850,NATIONAL WESTERN LIFE INS CO,"373,308",0%
113,L,244,CINCINNATI FIN GRP,"362,595",0%
114,L,87920,LOCOMOTIVE ENGINEERS & CONDUCTORS MU,"360,675",0%
115,L,4639,RGA INC GRP,"329,966",0%
116,L,81264,NIPPON LIFE INS CO OF AMER,"305,426",0%
117,L,473,AMERICAN FAMILY INS GRP,"292,579",0%
118,L,4877,TWA & AMFI CORP GRP,"289,143",0%
119,F,57223,BAPTIST LIFE ASSN,"279,043",0%
120,L,367,PHYSICIANS MUT GRP,"257,756",0%
121,L,23,BCS INS GRP,"245,954",0%
122,L,431,SAMMONS ENTERPRISES GRP,"238,742",0%
123,F,56413,UNITED TRANSPORTATION UNION INS ASSN,"236,736",0%
124,F,57622,POLISH NATL ALLIANCE US OF NA,"219,137",0%
125,L,69310,SURETY LIFE INS CO,"218,139",0%
1,L,241,METROPOLITAN GRP,"308,559,740",6.61%
2,L,860,NORTHWESTERN MUT GRP,"299,255,615",6.41%
3,L,20,LINCOLN NATL GRP,"255,162,521",5.47%
4,L,304,PRUDENTIAL OF AMER GRP,"244,607,995",5.24%
5,L,826,NEW YORK LIFE GRP,"175,343,558",3.76%
6,L,435,MASS MUT LIFE INS GRP,"173,705,272",3.72%
7,L,68896,SOUTHERN FARM BUREAU LIFE INS CO,"152,725,975",3.27%
8,L,468,AEGON US HOLDING GRP,"134,323,287",2.88%
9,L,140,NATIONWIDE CORP GRP,"129,304,514",2.77%
10,L,904,JOHN HANCOCK GRP,"111,529,660",2.39%
11,L,176,STATE FARM GRP,"109,785,683",2.35%
12,L,709,PACIFIC LIFE GRP,"109,521,214",2.35%
13,L,565,UNUMPROVIDENT CORP GRP,"106,670,514",2.29%
14,L,12,AMERICAN INTL GRP,"97,954,564",2.10%
15,L,91,HARTFORD FIRE & CAS GRP,"89,001,730",1.91%
16,L,458,PROTECTIVE LIFE INS GRP,"88,154,265",1.89%
17,L,429,GUARDIAN LIFE GRP,"81,871,340",1.75%
18,L,869,MINNESOTA MUT GRP,"81,764,799",1.75%
19,L,4832,VOYA FINANCIAL GRP,"79,214,912",1.70%
20,L,431,SAMMONS ENTERPRISES GRP,"77,030,937",1.65%
21,L,968,AXA INS GRP,"75,459,004",1.62%
22,L,261,MUTUAL OF OMAHA GRP,"70,202,713",1.50%
23,L,290,TORCHMARK CORP GRP,"65,373,824",1.40%
24,L,4011,GENWORTH FIN GRP,"63,710,063",1.37%
25,L,901,CIGNA HLTH GRP,"55,393,936",1.19%
26,L,332,PRINCIPAL FIN GRP,"55,042,463",1.18%
27,L,836,WEST SOUTHERN GRP,"48,772,819",1.05%
28,L,4750,PRIMERICA GRP,"45,830,562",0.98%
29,F,57320,WOODMEN WORLD LIFE INS SOC,"41,734,297",0.89%
30,L,704,OHIO NATL LIFE GRP,"38,734,560",0.83%
31,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"38,444,932",0.82%
32,L,634,NATIONAL LIFE GRP,"32,930,126",0.71%
33,L,549,SUN LIFE ASSUR CO OF CN GRP,"32,206,560",0.69%
34,L,918,JACKSON NATL GRP,"30,934,136",0.66%
35,L,233,CNO FINANCIAL GRP,"30,589,334",0.66%
36,L,4815,RESOLUTION LIFE GRP,"29,389,793",0.63%
37,L,4734,ATHENE GRP,"28,569,046",0.61%
38,L,872,BANNER LIFE GRP,"28,288,163",0.61%
39,L,1,AETNA GRP,"28,212,848",0.60%
40,L,769,GREAT WEST GRP,"28,111,463",0.60%
41,L,4,AMERIPRISE FIN GRP,"27,454,805",0.59%
42,L,64505,HOMESTEADERS LIFE CO,"26,408,414",0.57%
43,L,111,LIBERTY MUT GRP,"26,273,085",0.56%
44,L,619,ONEAMERICA FIN PARTNERS GRP,"25,962,998",0.56%
45,L,19,ASSURANT INC GRP,"25,096,045",0.54%
46,L,8,ALLSTATE INS GRP,"24,899,710",0.53%
47,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"24,499,282",0.53%
48,L,850,PENN MUT GRP,"23,392,257",0.50%
49,L,535,COLUMBIAN LIFE GRP,"23,183,012",0.50%
50,L,306,CUNA MUT GRP,"22,524,130",0.48%
51,L,4213,WILTON RE GRP,"22,122,862",0.47%
52,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"21,975,816",0.47%
53,L,1216,TIAA FAMILY GRP,"21,179,018",0.45%
54,L,876,ARKANSAS BCBS GRP,"20,940,025",0.45%
55,L,3891,GOLDMAN SACHS GRP,"20,190,867",0.43%
56,L,943,AMERITAS MUT HOLDING GRP,"19,377,793",0.42%
57,L,3098,TOKIO MARINE HOLDINGS INC GRP,"19,101,092",0.41%
58,L,65927,LINCOLN HERITAGE LIFE INS CO,"18,348,087",0.39%
59,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"18,245,807",0.39%
60,L,315,INDUSTRIAL ALLIANCE GRP,"18,094,998",0.39%
61,L,4483,NESTLE SA GRP,"17,753,934",0.38%
62,L,215,KEMPER CORP GRP,"17,476,548",0.37%
63,L,4736,GGC GRP,"17,341,236",0.37%
64,L,449,FINANCIAL HOLDINGS GRP,"16,781,009",0.36%
65,L,4731,HARBINGER GRP,"15,808,358",0.34%
66,L,408,AMERICAN NATL FIN GRP,"15,046,444",0.32%
67,L,370,AFLAC GRP,"14,830,079",0.32%
68,L,244,CINCINNATI FIN GRP,"13,135,838",0.28%
69,L,4853,AAA LIFE GRP,"13,000,333",0.28%
70,L,761,ALLIANZ INS GRP,"12,822,485",0.27%
71,L,213,ERIE INS GRP,"11,490,601",0.25%
72,L,300,HORACE MANN GRP,"10,881,243",0.23%
73,L,367,PHYSICIANS MUT GRP,"10,521,512",0.23%
74,L,4764,RESERVOIR CAPITAL GRP,"10,247,268",0.22%
75,L,64904,INVESTORS HERITAGE LIFE INS CO,"10,123,417",0.22%
76,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"9,240,076",0.20%
77,L,626,CHUBB LTD GRP,"8,665,553",0.19%
78,L,4716,FORTRESS GRP,"8,446,485",0.18%
79,L,1348,MEIJI YASUDA LIFE INS GRP,"8,258,593",0.18%
80,F,57541,MODERN WOODMEN OF AMER,"8,128,979",0.17%
81,F,58033,KNIGHTS OF COLUMBUS,"7,787,204",0.17%
82,L,581,BOSTON MUT GRP,"7,226,194",0.15%
83,L,588,KANSAS CITY LIFE INS GRP,"7,194,011",0.15%
84,L,707,UNITEDHEALTH GRP,"6,649,140",0.14%
85,L,525,PAN AMER LIFE GRP,"6,561,046",0.14%
86,L,77879,5 STAR LIFE INS CO,"6,557,942",0.14%
87,L,62510,EQUITRUST LIFE INS CO,"6,251,056",0.13%
88,L,4855,SUMITOMO LIFE INS GRP,"6,091,487",0.13%
89,L,63819,UNITY FINANCIAL LIFE INS CO,"6,067,089",0.13%
90,L,4718,TIPTREE FIN GRP,"5,748,576",0.12%
91,L,7,FEDERATED MUT GRP,"5,363,559",0.11%
92,L,1280,GREAT WESTERN CO GRP,"4,727,068",0.10%
93,L,68772,SECURITY MUT LIFE INS CO OF NY,"4,628,282",0.10%
94,L,4553,SAVINGS BANK LIFE GRP,"4,455,941",0.10%
95,L,280,AUTO OWNERS GRP,"4,350,105",0.09%
96,L,276,TRUSTMARK MUT HOLDING CO GRP,"4,086,796",0.09%
97,F,57657,ROYAL NEIGHBORS OF AMER,"3,967,520",0.09%
98,L,28,AMICA MUT GRP,"3,911,811",0.08%
99,L,119,HUMANA GRP,"3,906,912",0.08%
100,L,574,AMERCO CORP GRP,"3,729,800",0.08%
101,L,14924,SECU LIFE INS CO,"3,721,271",0.08%
102,L,212,ZURICH INS GRP,"3,687,724",0.08%
103,L,4862,ASSURITY GRP,"3,685,281",0.08%
104,L,3436,LIBERTY LIFE GRP TRUST GRP,"3,567,998",0.08%
105,L,61212,BALTIMORE LIFE INS CO,"2,897,676",0.06%
106,L,4712,GPM LIFE GRP,"2,858,686",0.06%
107,L,66850,NATIONAL WESTERN LIFE INS CO,"2,744,542",0.06%
108,L,78662,SENIOR LIFE INS CO,"2,678,194",0.06%
109,L,264,HEALTHMARKETS GRP,"2,384,350",0.05%
110,L,542,INDIANA FARM BUREAU GRP,"2,310,006",0.05%
111,L,67032,NORTH CAROLINA MUT LIFE INS CO,"2,109,652",0.05%
112,L,330,AMERICAN FIDELITY CORP GRP,"2,070,713",0.04%
113,L,84,AMERICAN FINANCIAL GRP,"1,948,857",0.04%
